timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680192197609,3019,HTTP Request,200,OK,newuser 1-10,text,true,,165900,240,90,90,https://www.rokomari.com/book,693,0,604
1680192197609,693,HTTP Request-0,301,Moved Permanently,newuser 1-10,,true,,906,118,90,90,https://www.rokomari.com/,693,0,604
1680192198302,2326,HTTP Request-1,200,OK,newuser 1-10,text,true,,164994,122,90,90,https://www.rokomari.com/book,155,0,0
1680192197568,3069,HTTP Request,200,OK,newuser 1-7,text,true,,165900,240,89,89,https://www.rokomari.com/book,764,0,612
1680192197568,764,HTTP Request-0,301,Moved Permanently,newuser 1-7,,true,,896,118,89,89,https://www.rokomari.com/,764,0,612
1680192198332,2305,HTTP Request-1,200,OK,newuser 1-7,text,true,,165004,122,89,89,https://www.rokomari.com/book,145,0,0
1680192199151,1754,HTTP Request,200,OK,newuser 1-86,text,true,,165902,240,88,88,https://www.rokomari.com/book,735,0,640
1680192199151,735,HTTP Request-0,301,Moved Permanently,newuser 1-86,,true,,900,118,88,88,https://www.rokomari.com/,735,0,640
1680192199887,1018,HTTP Request-1,200,OK,newuser 1-86,text,true,,165002,122,88,88,https://www.rokomari.com/book,119,0,0
1680192198635,2356,HTTP Request,200,OK,newuser 1-60,text,true,,165890,240,87,87,https://www.rokomari.com/book,547,0,206
1680192198635,547,HTTP Request-0,301,Moved Permanently,newuser 1-60,,true,,894,118,87,87,https://www.rokomari.com/,547,0,206
1680192199184,1807,HTTP Request-1,200,OK,newuser 1-60,text,true,,164996,122,87,87,https://www.rokomari.com/book,157,0,0
1680192197589,3432,HTTP Request,200,OK,newuser 1-9,text,true,,165904,240,86,86,https://www.rokomari.com/book,658,0,553
1680192197589,667,HTTP Request-0,301,Moved Permanently,newuser 1-9,,true,,898,118,86,86,https://www.rokomari.com/,658,0,553
1680192198257,2764,HTTP Request-1,200,OK,newuser 1-9,text,true,,165006,122,86,86,https://www.rokomari.com/book,157,0,0
1680192197810,3240,HTTP Request,200,OK,newuser 1-20,text,true,,165904,240,85,85,https://www.rokomari.com/book,445,0,328
1680192197810,445,HTTP Request-0,301,Moved Permanently,newuser 1-20,,true,,900,118,85,85,https://www.rokomari.com/,445,0,328
1680192198255,2795,HTTP Request-1,200,OK,newuser 1-20,text,true,,165004,122,85,85,https://www.rokomari.com/book,250,0,0
1680192197568,3522,HTTP Request,200,OK,newuser 1-6,text,true,,165908,240,84,84,https://www.rokomari.com/book,723,0,636
1680192197568,723,HTTP Request-0,301,Moved Permanently,newuser 1-6,,true,,900,118,84,84,https://www.rokomari.com/,723,0,636
1680192198291,2799,HTTP Request-1,200,OK,newuser 1-6,text,true,,165008,122,84,84,https://www.rokomari.com/book,153,0,0
1680192199170,2037,HTTP Request,200,OK,newuser 1-87,text,true,,165894,240,83,83,https://www.rokomari.com/book,1461,0,176
1680192199170,1461,HTTP Request-0,301,Moved Permanently,newuser 1-87,,true,,900,118,83,83,https://www.rokomari.com/,1461,0,176
1680192200631,576,HTTP Request-1,200,OK,newuser 1-87,text,true,,164994,122,83,83,https://www.rokomari.com/book,125,0,0
1680192198933,2326,HTTP Request,200,OK,newuser 1-75,text,true,,165896,240,82,82,https://www.rokomari.com/book,441,0,317
1680192198933,441,HTTP Request-0,301,Moved Permanently,newuser 1-75,,true,,900,118,82,82,https://www.rokomari.com/,441,0,317
1680192199374,1885,HTTP Request-1,200,OK,newuser 1-75,text,true,,164996,122,82,82,https://www.rokomari.com/book,118,0,0
1680192197922,3338,HTTP Request,200,OK,newuser 1-24,text,true,,165894,240,81,81,https://www.rokomari.com/book,378,0,236
1680192197922,378,HTTP Request-0,301,Moved Permanently,newuser 1-24,,true,,900,118,81,81,https://www.rokomari.com/,378,0,236
1680192198300,2960,HTTP Request-1,200,OK,newuser 1-24,text,true,,164994,122,81,81,https://www.rokomari.com/book,172,0,0
1680192197567,3743,HTTP Request,200,OK,newuser 1-4,text,true,,165898,240,80,80,https://www.rokomari.com/book,685,0,567
1680192197567,685,HTTP Request-0,301,Moved Permanently,newuser 1-4,,true,,896,118,80,80,https://www.rokomari.com/,685,0,567
1680192198253,3057,HTTP Request-1,200,OK,newuser 1-4,text,true,,165002,122,80,80,https://www.rokomari.com/book,149,0,0
1680192198438,2986,HTTP Request,200,OK,newuser 1-42,text,true,,165894,240,79,79,https://www.rokomari.com/book,2041,0,1945
1680192198438,2041,HTTP Request-0,301,Moved Permanently,newuser 1-42,,true,,904,118,79,79,https://www.rokomari.com/,2041,0,1945
1680192200479,945,HTTP Request-1,200,OK,newuser 1-42,text,true,,164990,122,79,79,https://www.rokomari.com/book,101,0,0
1680192198834,2672,HTTP Request,200,OK,newuser 1-70,text,true,,165902,240,78,78,https://www.rokomari.com/book,179,0,76
1680192198834,179,HTTP Request-0,301,Moved Permanently,newuser 1-70,,true,,902,118,78,78,https://www.rokomari.com/,179,0,76
1680192199014,2492,HTTP Request-1,200,OK,newuser 1-70,text,true,,165000,122,78,78,https://www.rokomari.com/book,124,0,0
1680192198483,3144,HTTP Request,200,OK,newuser 1-48,text,true,,165904,240,77,77,https://www.rokomari.com/book,854,0,408
1680192198483,854,HTTP Request-0,301,Moved Permanently,newuser 1-48,,true,,900,118,77,77,https://www.rokomari.com/,854,0,408
1680192199337,2290,HTTP Request-1,200,OK,newuser 1-48,text,true,,165004,122,77,77,https://www.rokomari.com/book,123,0,0
1680192197790,3867,HTTP Request,200,OK,newuser 1-18,text,true,,165892,240,76,76,https://www.rokomari.com/book,520,0,377
1680192197790,520,HTTP Request-0,301,Moved Permanently,newuser 1-18,,true,,902,118,76,76,https://www.rokomari.com/,520,0,377
1680192198311,3346,HTTP Request-1,200,OK,newuser 1-18,text,true,,164990,122,76,76,https://www.rokomari.com/book,191,0,0
1680192198453,3239,HTTP Request,200,OK,newuser 1-37,text,true,,165902,240,75,75,https://www.rokomari.com/book,705,0,83
1680192198453,705,HTTP Request-0,301,Moved Permanently,newuser 1-37,,true,,906,118,75,75,https://www.rokomari.com/,705,0,83
1680192199158,2534,HTTP Request-1,200,OK,newuser 1-37,text,true,,164996,122,75,75,https://www.rokomari.com/book,176,0,0
1680192199309,2474,HTTP Request,200,OK,newuser 1-94,text,true,,165900,240,74,74,https://www.rokomari.com/book,1682,0,1558
1680192199309,1682,HTTP Request-0,301,Moved Permanently,newuser 1-94,,true,,904,118,74,74,https://www.rokomari.com/,1682,0,1558
1680192200991,792,HTTP Request-1,200,OK,newuser 1-94,text,true,,164996,122,74,74,https://www.rokomari.com/book,118,0,0
1680192198567,3259,HTTP Request,200,OK,newuser 1-55,text,true,,165904,240,73,73,https://www.rokomari.com/book,2362,0,1043
1680192198567,2362,HTTP Request-0,301,Moved Permanently,newuser 1-55,,true,,900,118,73,73,https://www.rokomari.com/,2362,0,1043
1680192200929,897,HTTP Request-1,200,OK,newuser 1-55,text,true,,165004,122,73,73,https://www.rokomari.com/book,116,0,0
1680192198280,3554,HTTP Request,200,OK,newuser 1-30,text,true,,165900,240,72,72,https://www.rokomari.com/book,195,0,75
1680192198280,195,HTTP Request-0,301,Moved Permanently,newuser 1-30,,true,,898,118,72,72,https://www.rokomari.com/,195,0,75
1680192198476,3358,HTTP Request-1,200,OK,newuser 1-30,text,true,,165002,122,72,72,https://www.rokomari.com/book,121,0,0
1680192197570,4289,HTTP Request,200,OK,newuser 1-8,text,true,,165903,240,71,71,https://www.rokomari.com/book,744,0,601
1680192197570,744,HTTP Request-0,301,Moved Permanently,newuser 1-8,,true,,900,118,71,71,https://www.rokomari.com/,744,0,601
1680192198315,3544,HTTP Request-1,200,OK,newuser 1-8,text,true,,165003,122,71,71,https://www.rokomari.com/book,495,0,0
1680192199091,3051,HTTP Request,200,OK,newuser 1-83,text,true,,165896,240,70,70,https://www.rokomari.com/book,361,0,232
1680192199091,361,HTTP Request-0,301,Moved Permanently,newuser 1-83,,true,,900,118,70,70,https://www.rokomari.com/,361,0,232
1680192199453,2689,HTTP Request-1,200,OK,newuser 1-83,text,true,,164996,122,70,70,https://www.rokomari.com/book,197,0,0
1680192199388,2788,HTTP Request,200,OK,newuser 1-98,text,true,,165898,240,69,69,https://www.rokomari.com/book,2113,0,2016
1680192199388,2113,HTTP Request-0,301,Moved Permanently,newuser 1-98,,true,,900,118,69,69,https://www.rokomari.com/,2113,0,2016
1680192201502,674,HTTP Request-1,200,OK,newuser 1-98,text,true,,164998,122,69,69,https://www.rokomari.com/book,99,0,0
1680192199210,2980,HTTP Request,200,OK,newuser 1-89,text,true,,165903,240,68,68,https://www.rokomari.com/book,2087,0,1989
1680192199210,2087,HTTP Request-0,301,Moved Permanently,newuser 1-89,,true,,898,118,68,68,https://www.rokomari.com/,2087,0,1989
1680192201297,893,HTTP Request-1,200,OK,newuser 1-89,text,true,,165005,122,68,68,https://www.rokomari.com/book,178,0,0
1680192198964,3330,HTTP Request,200,OK,newuser 1-77,text,true,,165916,240,67,67,https://www.rokomari.com/book,876,0,488
1680192198964,876,HTTP Request-0,301,Moved Permanently,newuser 1-77,,true,,908,118,67,67,https://www.rokomari.com/,876,0,488
1680192199841,2453,HTTP Request-1,200,OK,newuser 1-77,text,true,,165008,122,67,67,https://www.rokomari.com/book,318,0,0
1680192198736,3635,HTTP Request,200,OK,newuser 1-65,text,true,,165901,240,66,66,https://www.rokomari.com/book,1194,0,1094
1680192198736,1194,HTTP Request-0,301,Moved Permanently,newuser 1-65,,true,,900,118,66,66,https://www.rokomari.com/,1194,0,1094
1680192199930,2441,HTTP Request-1,200,OK,newuser 1-65,text,true,,165001,122,66,66,https://www.rokomari.com/book,118,0,0
1680192198796,3701,HTTP Request,200,OK,newuser 1-68,text,true,,165888,240,65,65,https://www.rokomari.com/book,989,0,878
1680192198796,989,HTTP Request-0,301,Moved Permanently,newuser 1-68,,true,,896,118,65,65,https://www.rokomari.com/,989,0,878
1680192199786,2711,HTTP Request-1,200,OK,newuser 1-68,text,true,,164992,122,65,65,https://www.rokomari.com/book,160,0,0
1680192199071,3452,HTTP Request,200,OK,newuser 1-82,text,true,,165881,240,64,64,https://www.rokomari.com/book,1227,0,1117
1680192198855,3668,HTTP Request,200,OK,newuser 1-71,text,true,,165905,240,64,64,https://www.rokomari.com/book,2312,0,2212
1680192199071,1227,HTTP Request-0,301,Moved Permanently,newuser 1-82,,true,,902,118,64,64,https://www.rokomari.com/,1227,0,1117
1680192198855,2312,HTTP Request-0,301,Moved Permanently,newuser 1-71,,true,,894,118,64,64,https://www.rokomari.com/,2312,0,2212
1680192200298,2225,HTTP Request-1,200,OK,newuser 1-82,text,true,,164979,122,64,64,https://www.rokomari.com/book,337,0,0
1680192201167,1356,HTTP Request-1,200,OK,newuser 1-71,text,true,,165011,122,64,64,https://www.rokomari.com/book,137,0,0
1680192198866,3671,HTTP Request,200,OK,newuser 1-72,text,true,,165905,240,62,62,https://www.rokomari.com/book,2936,0,2836
1680192198866,2936,HTTP Request-0,301,Moved Permanently,newuser 1-72,,true,,900,118,62,62,https://www.rokomari.com/,2936,0,2836
1680192201802,735,HTTP Request-1,200,OK,newuser 1-72,text,true,,165005,122,62,62,https://www.rokomari.com/book,116,0,0
1680192197669,4906,HTTP Request,200,OK,newuser 1-13,text,true,,165902,240,61,61,https://www.rokomari.com/book,583,0,466
1680192197669,583,HTTP Request-0,301,Moved Permanently,newuser 1-13,,true,,898,118,61,61,https://www.rokomari.com/,583,0,466
1680192198257,4318,HTTP Request-1,200,OK,newuser 1-13,text,true,,165004,122,61,61,https://www.rokomari.com/book,125,0,0
1680192198438,4146,HTTP Request,200,OK,newuser 1-41,text,true,,165896,240,60,60,https://www.rokomari.com/book,3507,0,3396
1680192198438,3507,HTTP Request-0,301,Moved Permanently,newuser 1-41,,true,,902,118,60,60,https://www.rokomari.com/,3507,0,3396
1680192201946,638,HTTP Request-1,200,OK,newuser 1-41,text,true,,164994,122,60,60,https://www.rokomari.com/book,171,0,0
1680192198885,3705,HTTP Request,200,OK,newuser 1-73,text,true,,165901,240,59,59,https://www.rokomari.com/book,3127,0,2070
1680192198885,3127,HTTP Request-0,301,Moved Permanently,newuser 1-73,,true,,898,118,59,59,https://www.rokomari.com/,3127,0,2070
1680192202012,578,HTTP Request-1,200,OK,newuser 1-73,text,true,,165003,122,59,59,https://www.rokomari.com/book,101,0,0
1680192197733,4876,HTTP Request,200,OK,newuser 1-16,text,true,,165884,240,58,58,https://www.rokomari.com/book,509,0,409
1680192197733,518,HTTP Request-0,301,Moved Permanently,newuser 1-16,,true,,894,118,58,58,https://www.rokomari.com/,509,0,409
1680192198258,4351,HTTP Request-1,200,OK,newuser 1-16,text,true,,164990,122,58,58,https://www.rokomari.com/book,101,0,0
1680192197716,4940,HTTP Request,200,OK,newuser 1-15,text,true,,165911,240,57,57,https://www.rokomari.com/book,578,0,425
1680192197716,578,HTTP Request-0,301,Moved Permanently,newuser 1-15,,true,,904,118,57,57,https://www.rokomari.com/,578,0,425
1680192198294,4362,HTTP Request-1,200,OK,newuser 1-15,text,true,,165007,122,57,57,https://www.rokomari.com/book,149,0,0
1680192198454,4209,HTTP Request,200,OK,newuser 1-38,text,true,,165908,240,56,56,https://www.rokomari.com/book,692,0,82
1680192198454,692,HTTP Request-0,301,Moved Permanently,newuser 1-38,,true,,904,118,56,56,https://www.rokomari.com/,692,0,82
1680192199146,3517,HTTP Request-1,200,OK,newuser 1-38,text,true,,165004,122,56,56,https://www.rokomari.com/book,122,0,0
1680192198676,4096,HTTP Request,200,OK,newuser 1-62,text,true,,165893,240,55,55,https://www.rokomari.com/book,2005,0,1616
1680192198676,2005,HTTP Request-0,301,Moved Permanently,newuser 1-62,,true,,894,118,55,55,https://www.rokomari.com/,2005,0,1616
1680192200681,2091,HTTP Request-1,200,OK,newuser 1-62,text,true,,164999,122,55,55,https://www.rokomari.com/book,112,0,0
1680192199189,3705,HTTP Request,200,OK,newuser 1-88,text,true,,165894,240,54,54,https://www.rokomari.com/book,2963,0,1335
1680192199189,2963,HTTP Request-0,301,Moved Permanently,newuser 1-88,,true,,898,118,54,54,https://www.rokomari.com/,2963,0,1335
1680192202153,741,HTTP Request-1,200,OK,newuser 1-88,text,true,,164996,122,54,54,https://www.rokomari.com/book,105,0,0
1680192198756,4154,HTTP Request,200,OK,newuser 1-66,text,true,,165887,240,53,53,https://www.rokomari.com/book,3582,0,3244
1680192198756,3582,HTTP Request-0,301,Moved Permanently,newuser 1-66,,true,,902,118,53,53,https://www.rokomari.com/,3582,0,3244
1680192202338,572,HTTP Request-1,200,OK,newuser 1-66,text,true,,164985,122,53,53,https://www.rokomari.com/book,116,0,0
1680192198701,4216,HTTP Request,200,OK,newuser 1-63,text,true,,165894,240,52,52,https://www.rokomari.com/book,2060,0,1950
1680192198701,2060,HTTP Request-0,301,Moved Permanently,newuser 1-63,,true,,900,118,52,52,https://www.rokomari.com/,2060,0,1950
1680192200761,2156,HTTP Request-1,200,OK,newuser 1-63,text,true,,164994,122,52,52,https://www.rokomari.com/book,123,0,0
1680192198378,4543,HTTP Request,200,OK,newuser 1-33,text,true,,165902,240,51,51,https://www.rokomari.com/book,3958,0,2271
1680192198378,3958,HTTP Request-0,301,Moved Permanently,newuser 1-33,,true,,906,118,51,51,https://www.rokomari.com/,3958,0,2271
1680192202336,585,HTTP Request-1,200,OK,newuser 1-33,text,true,,164996,122,51,51,https://www.rokomari.com/book,114,0,0
1680192198596,4330,HTTP Request,200,OK,newuser 1-58,text,true,,165899,240,50,50,https://www.rokomari.com/book,2126,0,1988
1680192198596,2126,HTTP Request-0,301,Moved Permanently,newuser 1-58,,true,,894,118,50,50,https://www.rokomari.com/,2126,0,1988
1680192200722,2204,HTTP Request-1,200,OK,newuser 1-58,text,true,,165005,122,50,50,https://www.rokomari.com/book,120,0,0
1680192197567,5390,HTTP Request,200,OK,newuser 1-3,text,true,,165889,240,49,49,https://www.rokomari.com/book,745,0,642
1680192197567,745,HTTP Request-0,301,Moved Permanently,newuser 1-3,,true,,894,118,49,49,https://www.rokomari.com/,745,0,642
1680192198314,4643,HTTP Request-1,200,OK,newuser 1-3,text,true,,164995,122,49,49,https://www.rokomari.com/book,145,0,0
1680192198716,4425,HTTP Request,200,OK,newuser 1-64,text,true,,165911,240,48,48,https://www.rokomari.com/book,4142,0,4032
1680192198716,4142,HTTP Request-0,301,Moved Permanently,newuser 1-64,,true,,902,118,48,48,https://www.rokomari.com/,4142,0,4032
1680192202857,284,HTTP Request-1,200,OK,newuser 1-64,text,true,,165009,122,48,48,https://www.rokomari.com/book,100,0,0
1680192198547,4602,HTTP Request,200,OK,newuser 1-53,text,true,,165904,240,47,47,https://www.rokomari.com/book,1947,0,1848
1680192198547,1947,HTTP Request-0,301,Moved Permanently,newuser 1-53,,true,,906,118,47,47,https://www.rokomari.com/,1947,0,1848
1680192200495,2654,HTTP Request-1,200,OK,newuser 1-53,text,true,,164998,122,47,47,https://www.rokomari.com/book,106,0,0
1680192198985,4178,HTTP Request,200,OK,newuser 1-78,text,true,,165894,240,46,46,https://www.rokomari.com/book,1305,0,1192
1680192198985,1305,HTTP Request-0,301,Moved Permanently,newuser 1-78,,true,,902,118,46,46,https://www.rokomari.com/,1305,0,1192
1680192200291,2872,HTTP Request-1,200,OK,newuser 1-78,text,true,,164992,122,46,46,https://www.rokomari.com/book,106,0,0
1680192199329,3891,HTTP Request,200,OK,newuser 1-95,text,true,,165900,240,45,45,https://www.rokomari.com/book,2615,0,2484
1680192199329,2615,HTTP Request-0,301,Moved Permanently,newuser 1-95,,true,,904,118,45,45,https://www.rokomari.com/,2615,0,2484
1680192201945,1275,HTTP Request-1,200,OK,newuser 1-95,text,true,,164996,122,45,45,https://www.rokomari.com/book,253,0,0
1680192198615,4628,HTTP Request,200,OK,newuser 1-57,text,true,,165892,240,44,44,https://www.rokomari.com/book,2610,0,2506
1680192198615,2610,HTTP Request-0,301,Moved Permanently,newuser 1-57,,true,,896,118,44,44,https://www.rokomari.com/,2610,0,2506
1680192201226,2017,HTTP Request-1,200,OK,newuser 1-57,text,true,,164996,122,44,44,https://www.rokomari.com/book,108,0,0
1680192197692,5690,HTTP Request,200,OK,newuser 1-14,text,true,,165888,240,43,43,https://www.rokomari.com/book,608,0,452
1680192197692,608,HTTP Request-0,301,Moved Permanently,newuser 1-14,,true,,896,118,43,43,https://www.rokomari.com/,608,0,452
1680192198300,5082,HTTP Request-1,200,OK,newuser 1-14,text,true,,164992,122,43,43,https://www.rokomari.com/book,158,0,0
1680192198464,4976,HTTP Request,200,OK,newuser 1-36,text,true,,165908,240,42,42,https://www.rokomari.com/book,2222,0,1376
1680192198464,2222,HTTP Request-0,301,Moved Permanently,newuser 1-36,,true,,908,118,42,42,https://www.rokomari.com/,2222,0,1376
1680192200686,2754,HTTP Request-1,200,OK,newuser 1-36,text,true,,165000,122,42,42,https://www.rokomari.com/book,150,0,0
1680192199271,4203,HTTP Request,200,OK,newuser 1-92,text,true,,165898,240,41,41,https://www.rokomari.com/book,3727,0,3392
1680192199271,3727,HTTP Request-0,301,Moved Permanently,newuser 1-92,,true,,898,118,41,41,https://www.rokomari.com/,3727,0,3392
1680192202997,477,HTTP Request-1,200,OK,newuser 1-92,text,true,,165000,122,41,41,https://www.rokomari.com/book,105,0,0
1680192199368,4123,HTTP Request,200,OK,newuser 1-97,text,true,,165894,240,40,40,https://www.rokomari.com/book,2602,0,2494
1680192199368,2602,HTTP Request-0,301,Moved Permanently,newuser 1-97,,true,,894,118,40,40,https://www.rokomari.com/,2602,0,2494
1680192201970,1521,HTTP Request-1,200,OK,newuser 1-97,text,true,,165000,122,40,40,https://www.rokomari.com/book,121,0,0
1680192199409,4113,HTTP Request,200,OK,newuser 1-99,text,true,,165894,240,39,39,https://www.rokomari.com/book,3542,0,3193
1680192199409,3542,HTTP Request-0,301,Moved Permanently,newuser 1-99,,true,,896,118,39,39,https://www.rokomari.com/,3542,0,3193
1680192202951,571,HTTP Request-1,200,OK,newuser 1-99,text,true,,164998,122,39,39,https://www.rokomari.com/book,100,0,0
1680192198571,5002,HTTP Request,200,OK,newuser 1-56,text,true,,165904,240,38,38,https://www.rokomari.com/book,502,0,405
1680192198571,502,HTTP Request-0,301,Moved Permanently,newuser 1-56,,true,,906,118,38,38,https://www.rokomari.com/,502,0,405
1680192199074,4499,HTTP Request-1,200,OK,newuser 1-56,text,true,,164998,122,38,38,https://www.rokomari.com/book,110,0,0
1680192198487,5095,HTTP Request,200,OK,newuser 1-49,text,true,,165903,240,37,37,https://www.rokomari.com/book,2106,0,2008
1680192198487,2106,HTTP Request-0,301,Moved Permanently,newuser 1-49,,true,,900,118,37,37,https://www.rokomari.com/,2106,0,2008
1680192200593,2989,HTTP Request-1,200,OK,newuser 1-49,text,true,,165003,122,37,37,https://www.rokomari.com/book,547,0,0
1680192198579,5009,HTTP Request,200,OK,newuser 1-54,text,true,,165896,240,36,36,https://www.rokomari.com/book,4587,0,4461
1680192198579,4587,HTTP Request-0,301,Moved Permanently,newuser 1-54,,true,,902,118,36,36,https://www.rokomari.com/,4587,0,4461
1680192203165,423,HTTP Request-1,200,OK,newuser 1-54,text,true,,164994,122,36,36,https://www.rokomari.com/book,125,0,0
1680192198483,5131,HTTP Request,200,OK,newuser 1-47,text,true,,165906,240,35,35,https://www.rokomari.com/book,2239,0,2099
1680192198483,2239,HTTP Request-0,301,Moved Permanently,newuser 1-47,,true,,896,118,35,35,https://www.rokomari.com/,2239,0,2099
1680192200722,2892,HTTP Request-1,200,OK,newuser 1-47,text,true,,165010,122,35,35,https://www.rokomari.com/book,114,0,0
1680192199430,4194,HTTP Request,200,OK,newuser 1-100,text,true,,165904,240,34,34,https://www.rokomari.com/book,855,0,460
1680192199430,855,HTTP Request-0,301,Moved Permanently,newuser 1-100,,true,,900,118,34,34,https://www.rokomari.com/,855,0,460
1680192200285,3339,HTTP Request-1,200,OK,newuser 1-100,text,true,,165004,122,34,34,https://www.rokomari.com/book,248,0,0
1680192197796,5935,HTTP Request,200,OK,newuser 1-19,text,true,,165902,240,33,33,https://www.rokomari.com/book,462,0,345
1680192197796,462,HTTP Request-0,301,Moved Permanently,newuser 1-19,,true,,898,118,33,33,https://www.rokomari.com/,462,0,345
1680192198258,5473,HTTP Request-1,200,OK,newuser 1-19,text,true,,165004,122,33,33,https://www.rokomari.com/book,141,0,0
1680192198561,5216,HTTP Request,200,OK,newuser 1-52,text,true,,165906,240,32,32,https://www.rokomari.com/book,1086,0,962
1680192198561,1086,HTTP Request-0,301,Moved Permanently,newuser 1-52,,true,,902,118,32,32,https://www.rokomari.com/,1086,0,962
1680192199647,4130,HTTP Request-1,200,OK,newuser 1-52,text,true,,165004,122,32,32,https://www.rokomari.com/book,117,0,0
1680192199289,4528,HTTP Request,200,OK,newuser 1-93,text,true,,165904,240,31,31,https://www.rokomari.com/book,650,0,300
1680192199289,650,HTTP Request-0,301,Moved Permanently,newuser 1-93,,true,,896,118,31,31,https://www.rokomari.com/,650,0,300
1680192199939,3878,HTTP Request-1,200,OK,newuser 1-93,text,true,,165008,122,31,31,https://www.rokomari.com/book,159,0,0
1680192199349,4531,HTTP Request,200,OK,newuser 1-96,text,true,,165904,240,30,30,https://www.rokomari.com/book,2312,0,2220
1680192199349,2312,HTTP Request-0,301,Moved Permanently,newuser 1-96,,true,,904,118,30,30,https://www.rokomari.com/,2312,0,2220
1680192201661,2219,HTTP Request-1,200,OK,newuser 1-96,text,true,,165000,122,30,30,https://www.rokomari.com/book,97,0,0
1680192198438,5442,HTTP Request,200,OK,newuser 1-39,text,true,,165894,240,29,29,https://www.rokomari.com/book,5215,0,5132
1680192198438,5215,HTTP Request-0,301,Moved Permanently,newuser 1-39,,true,,900,118,29,29,https://www.rokomari.com/,5215,0,5132
